,District,Age,Sex,Urban,Educated,Income
930,1,26,F,False,False,16508
931,9,35,M,True,True,104048
932,0,43,M,True,True,48758
933,0,82,M,True,True,16509
934,0,57,F,False,False,4440
935,8,29,M,False,True,14064
936,1,49,M,False,False,56459
937,0,32,F,False,False,36828
938,9,51,M,False,False,11537
939,0,65,F,True,True,109437
940,0,68,M,True,False,125135
941,6,46,M,False,True,3747
942,3,28,F,True,True,58570
943,2,24,M,False,True,101924
944,1,38,F,True,True,164486
945,1,49,F,True,True,32341
946,8,41,M,True,True,29243
947,4,52,M,False,False,34389
948,0,54,M,False,False,62325
949,0,87,M,False,False,48337
950,8,27,M,True,True,29229
951,6,64,F,False,True,19908
952,4,29,M,False,False,39078
953,3,18,F,False,True,8488
954,1,57,F,True,True,59830
955,1,41,M,True,True,53464
956,1,54,F,True,True,18645
957,8,33,M,False,True,31865
958,9,60,M,False,True,40059
959,0,24,F,True,False,110055
960,1,32,M,True,True,208601
961,0,69,M,True,True,78003
962,1,77,F,True,False,97438
963,9,55,F,True,True,55486
964,3,20,M,False,True,68897
965,5,24,F,True,False,11020
966,8,45,F,True,False,23985
967,1,29,F,False,False,36531
968,2,43,F,False,False,45173
969,7,29,M,True,False,64725
970,6,68,M,False,False,42589
971,9,20,F,False,False,30117
972,2,45,F,False,True,14573
973,8,24,M,False,True,18174
974,1,45,M,True,True,68720
975,8,67,M,True,True,9689
976,0,29,M,True,True,16696
977,3,53,F,True,True,7263
978,1,38,F,True,True,160380
979,7,50,F,False,False,51808
980,9,64,M,True,True,27222
981,8,64,M,True,False,50191
982,6,52,F,True,False,45622
983,9,24,M,True,True,139763
984,8,50,M,False,True,15557
985,8,77,M,False,True,2779
986,9,57,M,True,True,14765
987,3,54,F,False,True,14631
988,0,54,F,True,True,108086
989,0,29,M,True,True,153292
990,0,82,M,True,True,167752
991,1,56,F,True,True,81683
992,1,38,M,False,False,37317
993,8,35,M,False,False,14085
994,0,24,M,True,True,127442
995,7,26,F,False,True,27610
996,8,65,M,False,True,20979
997,1,77,F,True,True,49359
998,9,18,M,True,True,71431
999,0,21,F,True,True,33109
1000,4,38,F,False,False,76624
1001,7,48,F,True,False,32175
1002,1,28,F,True,True,102305
1003,2,23,F,True,False,87670
1004,0,37,F,True,True,95293
1005,0,32,M,True,True,18994
1006,1,57,F,True,False,13954
1007,9,19,F,False,True,33541
1008,0,35,M,True,True,117842
1009,7,39,F,True,False,23325
1010,1,85,M,False,True,38109
1011,0,35,F,True,True,190916
1012,7,58,F,True,True,51263
1013,7,68,F,False,False,30244
1014,0,32,M,True,True,40148
1015,9,73,M,True,True,30374
1016,0,56,M,True,True,73499
1017,1,26,F,True,False,83562
1018,0,23,F,True,True,56369
1019,0,35,F,True,True,125198
1020,0,22,M,True,True,162993
1021,0,82,F,False,True,174976
1022,0,74,M,True,True,147951
1023,1,28,M,False,False,98212
1024,0,58,M,True,True,68930
1025,7,22,F,False,False,45213
1026,1,71,F,True,False,53250
1027,3,37,M,True,False,27750
1028,1,73,F,True,True,85059
1029,6,54,M,True,False,723
1030,0,40,F,True,True,95213
1031,7,24,M,True,True,36289
1032,8,62,F,True,True,54575
1033,7,20,F,True,False,6225
1034,8,32,F,True,False,14247
1035,6,78,M,False,False,30833
1036,0,38,F,True,True,77909
1037,6,33,F,False,True,34933
1038,4,26,M,False,False,6170
1039,4,64,F,False,False,38073
1040,6,63,M,True,True,69018
1041,8,71,F,False,False,32557
1042,9,37,M,True,True,8829
1043,5,58,F,False,False,284
1044,1,30,M,True,True,55722
1045,0,20,F,True,True,199538
1046,0,69,M,True,True,69460
1047,8,47,M,True,True,39255
1048,1,36,F,False,False,9208
1049,8,22,M,False,False,7623
1050,4,71,M,False,False,7812
1051,5,63,F,False,False,17036
1052,1,30,M,False,True,28129
1053,0,74,M,True,True,43895
1054,1,69,M,True,True,160287
1055,0,78,F,False,False,55895
1056,9,60,F,False,False,21230
1057,1,60,F,True,True,49048
1058,9,44,M,True,False,61963
1059,6,63,F,False,False,66232
1060,5,35,M,False,False,5693
1061,0,34,M,False,False,52207
1062,3,24,F,False,False,23595
1063,7,78,F,False,False,25790
1064,8,52,F,False,True,1659
1065,8,48,F,False,True,6051
1066,2,25,M,False,False,66579
1067,1,53,F,True,True,2086
1068,3,72,F,False,False,4854
1069,1,71,M,True,False,88375
1070,3,25,M,True,True,53525
1071,0,44,F,True,True,29502
1072,7,40,M,False,False,56880
1073,2,60,F,True,True,159770
1074,0,28,M,True,True,61066
1075,1,45,M,False,True,62375
1076,0,80,F,True,True,91943
1077,1,32,F,False,False,84993
1078,5,75,F,False,True,25828
1079,6,83,M,False,False,33271
1080,1,37,F,False,True,59627
1081,7,33,F,True,True,26019
1082,8,35,F,False,False,57179
1083,1,26,M,True,True,84513
1084,3,26,F,False,False,13486
1085,3,59,F,True,True,13053
1086,0,87,M,True,True,85840
1087,5,53,M,True,True,64987
1088,0,87,F,True,True,89599
1089,8,51,M,False,True,3698
1090,0,28,F,True,True,22304
1091,6,60,M,False,False,51090
1092,5,74,M,False,False,8646
1093,2,46,M,False,True,12070
1094,0,19,M,False,True,75471
1095,6,28,F,False,True,53577
1096,0,87,F,True,True,66611
1097,8,27,M,False,True,37865
1098,6,85,M,False,False,13216
1099,9,32,F,True,True,61991
1100,7,58,M,True,True,6877
1101,0,59,M,True,True,7884
1102,7,68,F,True,True,31133
1103,1,27,F,True,True,98545
1104,9,83,M,False,True,55460
1105,0,79,M,False,False,88148
1106,7,51,M,True,False,26869
1107,2,62,F,True,False,21010
1108,5,36,M,False,False,12149
1109,8,43,M,True,True,7602
1110,1,53,M,False,False,400
1111,0,39,F,False,True,34144
1112,6,70,F,True,True,28590
1113,6,49,F,False,False,21451
1114,7,56,M,True,True,13838
1115,1,28,F,True,False,71375
1116,4,29,F,False,False,32389
1117,0,40,M,True,True,159436
1118,3,83,F,True,True,40479
1119,0,28,F,True,True,29408
1120,3,73,F,False,True,17662
1121,6,20,M,True,False,45733
1122,0,81,F,True,True,23996
1123,8,70,F,False,True,48077
1124,7,19,M,True,False,43575
1125,1,28,M,True,True,14149
1126,1,65,M,False,True,7582
1127,8,52,F,False,True,16775
1128,3,53,F,True,True,7633
1129,5,35,F,False,False,18534
1130,3,29,F,True,False,4275
1131,0,46,M,True,True,18944
1132,8,80,M,True,True,15021
1133,6,38,M,False,False,4693
1134,0,50,M,True,True,108643
1135,8,53,F,False,False,22410
1136,0,79,F,True,True,71675
1137,1,64,F,False,False,43633
1138,9,22,F,True,True,145699
1139,7,29,M,True,True,85748
1140,3,19,M,False,True,22147
1141,1,53,M,False,True,7022
1142,0,30,F,False,False,49245
1143,8,43,F,False,False,12470
1144,0,24,F,True,True,49044
1145,4,73,M,False,True,41785
1146,1,32,M,True,True,73083
1147,0,51,M,True,True,14789
1148,0,77,F,True,False,98455
1149,3,50,M,True,True,39767
1150,0,87,M,True,True,92449
1151,2,49,F,False,False,54756
1152,6,37,M,False,False,33170
1153,1,73,F,True,True,20430
1154,1,45,F,True,True,70678
1155,2,22,F,True,False,6710
1156,2,36,M,False,False,52516
1157,2,75,M,False,False,25122
1158,9,28,F,True,True,14519
1159,3,54,M,True,True,40345
1160,9,48,M,False,False,13524
1161,0,44,M,True,True,149040
1162,7,52,M,False,True,16351
1163,0,50,F,True,True,84150
1164,9,41,M,True,False,18850
1165,5,36,F,False,False,23881
1166,9,29,M,True,False,92268
1167,0,61,F,False,True,26456
1168,0,62,M,True,True,69034
1169,6,61,F,True,False,56600
1170,6,28,M,True,True,63707
1171,0,86,F,False,True,124574
1172,6,35,F,False,False,9427
1173,1,74,F,True,True,92039
1174,7,28,F,True,False,20025
1175,3,26,M,False,True,25561
1176,8,51,F,False,True,1608
1177,0,25,M,True,True,161994
1178,3,28,F,True,True,18245
1179,6,43,M,True,True,43160
1180,8,74,M,True,True,16944
1181,1,47,F,True,False,43500
1182,6,43,M,True,True,103721
1183,8,82,M,False,False,56037
1184,0,53,M,True,True,36668
1185,4,36,F,False,False,62938
1186,1,77,M,False,False,22862
1187,3,31,F,True,False,22725
1188,0,63,F,True,True,14232
1189,2,64,F,False,False,11212
1190,4,34,F,False,True,24491
1191,0,53,F,True,True,46818
1192,3,65,M,False,True,12628
1193,8,22,M,False,False,15516
1194,1,62,F,True,True,83533
1195,0,58,F,True,True,63940
1196,0,45,M,True,True,26818
1197,0,60,M,True,False,21750
1198,0,69,F,False,True,76016
1199,6,23,F,False,False,8683
1200,0,19,F,True,True,68218
1201,8,32,F,False,False,30255
1202,9,40,F,False,True,34245
1203,6,40,M,False,False,31613
1204,0,40,F,True,True,12792
1205,4,36,M,True,False,73333
1206,1,24,F,True,False,69312
1207,0,57,F,True,True,114602
1208,8,91,M,False,True,78995
1209,3,41,M,False,False,34011
1210,0,62,M,False,True,14796
1211,0,44,F,True,True,114714
1212,0,57,F,True,True,15533
1213,6,80,M,False,True,52183
1214,5,22,M,False,False,20874
1215,0,41,F,False,True,34594
1216,0,19,M,True,False,81128
1217,7,39,M,True,True,12378
1218,1,32,M,False,False,31716
1219,6,51,M,False,False,9757
1220,0,39,M,True,True,151870
1221,0,91,M,True,True,46582
1222,8,29,M,False,True,34071
1223,2,25,F,True,False,67100
1224,0,39,M,True,True,58402
1225,5,39,M,True,True,29854
1226,1,37,M,True,True,94300
1227,0,71,F,True,True,212595
1228,4,34,F,True,True,19017
1229,1,33,F,True,True,61912
1230,0,27,M,True,True,54047
1231,0,72,F,True,True,223602
1232,0,58,M,True,False,33180
1233,1,47,M,True,True,83367
1234,1,36,F,False,False,31187
1235,2,58,M,False,False,27024
1236,7,26,M,True,True,78788
1237,1,61,M,True,True,99098
1238,2,28,F,False,True,55283
1239,2,73,M,False,True,9026
1240,0,28,M,True,True,39839
1241,0,27,F,True,True,94622
1242,5,36,M,False,False,12732
1243,0,47,M,False,True,65860
1244,8,21,F,False,True,12375
1245,7,56,M,False,False,12515
1246,1,19,F,True,True,51592
1247,3,39,F,False,False,7852
1248,1,79,M,False,False,14953
1249,9,31,F,False,True,55153
1250,0,59,F,False,True,16708
1251,1,28,F,True,True,201977
1252,2,81,F,True,True,7305
1253,2,93,M,False,False,12515
1254,0,61,F,True,True,174829
1255,8,53,F,False,False,102
1256,0,44,F,True,True,232701
1257,0,55,M,True,True,6145
1258,6,34,F,False,False,21402
1259,8,51,F,False,False,9503
1260,4,53,F,False,False,37778
1261,8,38,F,False,True,9327
1262,7,37,M,True,True,12644
1263,0,44,M,True,True,10831
1264,0,49,M,True,True,56270
1265,5,43,F,False,False,24640
1266,2,64,F,False,True,112028
1267,1,19,F,True,True,42503
1268,3,43,M,False,False,7562
1269,1,26,F,True,True,30389
1270,1,72,F,False,False,2004
1271,1,28,M,True,True,60500
1272,6,44,F,True,False,49933
1273,7,69,M,False,False,38196
1274,7,43,M,True,True,12342
1275,3,53,M,True,True,31286
1276,7,47,M,True,False,23138
1277,1,59,M,False,True,61177
1278,9,27,M,True,True,22528
1279,9,33,M,False,True,75995
1280,6,30,F,True,False,9900
1281,0,56,M,True,True,4277
1282,9,74,M,False,False,68468
1283,5,19,F,False,False,34113
1284,8,71,M,True,True,5346
1285,9,74,F,True,False,79750
1286,2,63,M,True,True,40706
1287,1,47,M,True,False,124812
1288,0,32,F,True,True,90742
1289,8,57,M,False,True,27056
1290,4,38,M,False,False,24822
1291,9,65,M,True,True,111233
1292,1,52,M,True,True,51277
1293,7,62,M,True,True,68335
1294,8,47,F,False,False,60547
1295,1,49,M,True,True,137524
1296,6,39,F,False,False,32444
1297,0,41,F,True,True,25819
1298,1,30,F,False,True,144161
1299,1,39,F,True,True,85085
1300,1,60,M,True,True,100770
1301,0,23,M,True,True,24477
1302,1,38,M,True,True,32888
1303,1,27,F,True,False,108812
1304,0,35,M,False,True,84005
1305,8,80,M,True,True,53362
1306,0,31,M,True,True,158845
1307,8,96,F,False,False,58276
1308,2,62,F,False,True,45920
1309,3,23,M,False,False,8430
1310,6,69,F,False,False,23364
1311,1,61,M,True,True,112530
1312,0,64,F,True,True,61769
1313,0,60,F,True,True,199880
1314,6,35,F,False,False,39646
1315,3,81,M,True,True,36716
1316,2,72,M,False,False,11061
1317,8,61,F,False,True,5562
1318,3,68,M,False,True,23850
1319,0,34,F,False,True,8338
1320,3,55,M,True,False,18901
1321,5,62,M,False,False,31342
1322,6,83,F,True,False,65000
1323,9,89,M,True,False,37893
1324,0,68,F,True,True,139420
1325,6,64,M,False,True,16350
1326,6,62,M,False,False,30783
1327,8,43,F,False,False,32903
1328,0,62,M,True,False,17472
1329,6,32,F,False,False,42679
1330,3,22,F,False,False,31768
1331,6,18,M,True,True,41444
1332,0,83,F,False,False,21450
1333,8,18,F,False,True,30506
1334,1,38,M,True,True,83030
1335,7,57,F,True,False,38056
1336,7,24,M,True,True,60204
1337,1,81,F,False,True,30248
1338,0,45,M,True,True,49060
1339,6,23,M,False,False,32520
1340,0,62,F,True,True,90270
1341,2,38,F,False,False,6029
1342,1,55,M,True,True,3577
1343,0,39,F,True,True,30795
1344,6,39,F,True,True,13127
1345,0,23,F,True,True,169942
1346,0,30,F,True,True,92982
1347,0,62,F,True,True,61231
1348,7,31,M,True,True,133340
1349,4,84,M,False,False,18290
1350,9,28,F,False,True,10537
1351,0,43,M,False,False,13838
1352,8,64,F,True,True,9927
1353,0,64,M,True,True,125698
1354,0,64,F,True,True,228444
1355,0,36,F,True,True,42078
1356,7,62,M,False,False,80163
1357,2,66,F,True,True,50987
1358,0,26,F,False,False,51618
1359,1,39,F,True,True,163131
1360,8,32,F,False,True,5290
1361,2,39,M,False,True,88833
1362,2,42,F,True,True,111127
1363,3,26,M,False,False,23830
1364,4,37,F,False,False,18211
1365,0,73,F,True,True,98208
1366,1,54,M,True,True,10239
1367,6,66,F,True,False,17733
1368,6,49,F,True,False,53933
1369,7,32,F,True,True,75746
1370,3,28,F,False,False,18921
1371,1,22,F,True,False,18812
1372,6,55,F,False,False,12714
1373,2,66,M,True,False,25410
1374,0,34,F,True,True,130303
1375,0,54,F,True,True,49559
1376,6,24,F,False,False,10281
1377,9,23,M,False,False,43809
1378,0,41,M,True,False,138692
1379,1,23,M,True,True,13194
1380,0,57,F,False,True,46556
1381,7,25,F,False,False,48951
1382,2,24,M,False,False,36468
1383,5,67,F,False,False,33504
1384,4,66,M,False,False,7644
1385,7,66,M,True,True,8912
1386,0,42,F,True,True,136282
1387,7,57,F,False,True,23433
1388,4,64,M,False,True,19675
1389,0,44,F,False,True,119350
1390,0,67,M,True,True,139055
1391,1,31,F,False,False,56811
1392,6,30,M,False,True,70649
1393,8,24,M,False,False,6021
1394,9,65,M,False,False,96833
1395,6,47,M,True,False,5600
1396,3,38,M,False,False,31752
1397,0,63,F,True,True,173117
1398,3,34,M,True,True,65020
1399,0,50,M,True,False,28928
1400,9,30,M,True,True,40748
1401,1,31,M,False,False,68619
1402,2,25,M,True,False,18755
1403,6,54,F,True,True,37087
1404,0,19,F,True,True,32678
1405,8,77,F,False,False,16051
1406,5,28,M,False,False,17458
1407,8,38,F,True,False,7004
1408,9,63,F,False,False,5334
1409,8,35,M,False,True,29288
1410,0,31,F,True,True,22205
1411,1,34,M,True,True,57253
1412,0,35,F,True,True,13524
1413,0,28,M,True,True,65752
1414,0,76,M,True,True,112874
1415,5,68,F,False,False,10264
1416,7,67,M,True,True,54775
1417,0,22,F,True,True,144309
1418,3,35,M,False,True,37271
1419,1,59,F,False,True,43620
1420,5,84,F,False,False,46607
1421,0,49,F,True,True,33407
1422,6,56,F,True,False,15186
1423,3,72,M,True,True,57798
1424,2,35,F,False,False,75490
1425,2,23,M,False,False,5622
1426,6,74,M,True,False,10033
1427,0,30,M,True,True,157993
1428,8,55,M,True,False,10853
1429,0,47,F,True,True,115730
1430,5,54,M,False,False,16567
1431,0,41,F,True,True,149522
1432,0,62,F,True,True,19612
1433,8,70,M,True,True,52319
1434,5,42,F,False,False,42538
1435,9,48,M,False,False,4793
1436,1,33,F,False,False,8877
1437,3,35,M,True,True,24374
1438,0,19,M,True,False,125135
1439,8,63,M,True,True,16713
1440,1,69,F,False,True,11231
1441,7,23,M,True,False,7125
1442,6,59,M,True,True,26646
1443,1,50,F,True,True,40737
1444,0,45,F,True,True,60167
1445,6,61,F,False,False,12785
1446,8,22,M,False,False,65126
1447,8,26,F,False,True,71614
1448,3,29,M,False,False,12641
1449,6,35,M,False,False,3706
1450,7,30,F,True,True,10316
1451,9,65,M,True,True,6419
1452,5,71,M,False,False,29387
1453,2,60,M,True,True,50298
1454,0,49,M,True,True,161590
1455,6,63,F,False,False,35768
1456,3,20,M,False,False,22430
1457,8,61,F,False,True,7324
1458,2,26,F,False,False,55152
1459,8,24,M,False,False,5148
1460,1,52,F,False,True,37128
1461,3,29,M,False,True,38617
1462,3,61,M,False,False,30730
1463,6,37,M,True,False,34100
1464,1,40,M,True,True,55738
1465,0,27,F,True,False,106213
1466,9,20,M,True,True,20279
1467,1,42,M,False,True,73462
1468,1,53,F,True,False,26990
1469,1,35,M,True,True,102517
1470,8,24,F,False,False,53448
1471,8,53,F,False,False,11604
1472,1,43,F,False,True,23948
1473,8,43,M,False,True,17252
1474,2,69,F,True,True,64623
1475,7,38,F,True,True,70225
1476,0,63,F,True,True,127393
1477,1,36,M,True,False,57562
1478,1,19,F,True,False,71375
1479,6,32,F,True,True,79249
1480,2,54,F,False,False,56145
1481,0,45,M,True,True,78888
1482,2,51,F,False,False,3167
1483,0,20,F,True,True,80274
1484,0,33,F,True,True,75684
1485,9,39,M,False,False,11878
1486,1,74,M,True,True,142508
1487,0,66,M,True,False,138765
1488,8,38,M,False,True,7344
1489,0,69,M,True,True,24873
1490,0,42,M,True,False,19865
1491,4,66,F,False,False,7588
1492,3,27,M,False,True,59741
1493,1,33,F,True,True,18592
1494,3,30,M,False,True,66056
1495,0,19,F,True,False,95410
1496,6,38,F,False,False,39902
1497,0,53,M,True,True,30069
1498,0,62,F,True,True,189625
1499,0,28,M,False,False,44305
1500,0,24,F,True,True,78237
1501,8,70,M,False,False,16768
1502,0,28,M,True,True,29569
1503,0,88,M,True,True,74627
1504,6,72,F,True,True,27353
1505,0,53,F,True,True,92554
1506,1,20,F,False,False,42989
1507,2,39,M,False,True,14096
1508,1,28,M,True,True,140809
1509,1,39,F,True,True,73211
1510,5,73,F,False,False,28600
1511,6,24,M,False,False,16376
1512,3,45,M,True,True,85811
1513,5,76,F,False,False,19827
1514,7,33,F,True,True,100911
1515,2,55,M,False,False,15620
1516,0,63,M,True,True,154634
1517,7,35,F,True,False,56138
1518,0,27,F,True,True,115901
1519,0,55,F,True,True,21665
1520,1,31,F,True,False,93500
1521,8,37,F,False,False,45858
1522,8,45,M,False,True,15741
1523,1,26,F,True,True,175296
1524,6,32,M,True,True,78703
1525,8,34,M,False,False,8166
1526,1,23,M,True,True,25266
1527,1,37,F,False,False,28133
1528,6,40,F,False,False,54022
1529,8,63,M,False,True,79151
1530,0,76,M,True,True,93759
1531,8,66,F,True,True,103106
1532,5,27,F,False,True,7856
1533,9,34,F,True,True,109796
1534,6,57,M,False,True,14981
1535,2,57,M,True,True,3096
1536,0,39,M,True,True,188941
1537,7,50,M,True,True,24601
1538,8,21,M,False,True,22440
1539,2,28,F,True,False,9570
1540,7,47,M,True,False,66600
1541,9,33,M,False,True,46702
1542,1,47,F,True,True,147485
